Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,SD6SN1M-128G,SanDisk,X110 SATA M.2 128GB,648,64.3,283,https://ssd.userbenchmark.com/SpeedTest/9934/SanDisk-SD6SN1M128G1002
SSD,,,MXSSD3MDSF-120G 120GB,649,64.2,5,https://ssd.userbenchmark.com/SpeedTest/10325/MXSSD3MDSF-120G
SSD,PT240GS25SSDR,Patriot,Torch 240GB,650,64.2,31,https://ssd.userbenchmark.com/SpeedTest/18783/Patriot-Torch
SSD,VTX4-25SAT3-64G,OCZ,Vertex 4 64GB,651,64.1,380,https://ssd.userbenchmark.com/SpeedTest/1650/OCZ-VERT-OCZ-VERTEX4
SSD,MKNSSDCR120GB-DX,Mushkin,Chronos Deluxe 120GB,652,64.1,232,https://ssd.userbenchmark.com/SpeedTest/4583/MKNSSDCR120GB-DX
SSD,,Samsung,PM830 mSATA 256GB,653,64.1,3688,https://ssd.userbenchmark.com/SpeedTest/3903/SAMSUNG-SSD-PM830-mSATA-256GB
SSD,,Liteonit,LMT-128M3M 128GB,654,64.1,307,https://ssd.userbenchmark.com/SpeedTest/3187/LITEONIT-LMT-128M3M
SSD,SD5SF2-128G,SanDisk,X100 mSATA 128GB,655,64.1,118,https://ssd.userbenchmark.com/SpeedTest/7539/SanDisk-SD5SF2128G
SSD,SSD7CS900-120-RB,PNY,CS900 120GB,656,64,6753,https://ssd.userbenchmark.com/SpeedTest/175702/PNY-CS900-120GB-SSD
SSD,,OCZ,AGILITY4 512GB,657,64,96,https://ssd.userbenchmark.com/SpeedTest/11959/OCZ-AGILITY4
SSD,PW120GS25SSDR,Patriot,Wildfire 120GB,658,64,175,https://ssd.userbenchmark.com/Patriot-Wildfire-120GB/Rating/2235
SSD,RVD3-FHPX4-120G,OCZ,RevoDrive 3 PCIe 120GB,659,63.4,358,https://ssd.userbenchmark.com/SpeedTest/3116/OCZ-REVODRIVE3
SSD,,Goodram,C100 120GB,660,63.4,207,https://ssd.userbenchmark.com/SpeedTest/5675/GOODRAM-C100
SSD,,Geil,Zenith S3 120GB,661,63.4,136,https://ssd.userbenchmark.com/SpeedTest/18730/GeIL-ZENITH-S3-120GB
SSD,,PNY,SSD2SC120GE2DA08B-T 120GB,662,63,55,https://ssd.userbenchmark.com/SpeedTest/6740/SSD2SC120GE2DA08B-T
SSD,,Apple,SM512E 500GB,663,62.9,249,https://ssd.userbenchmark.com/SpeedTest/2941/APPLE-SSD-SM512E
SSD,,Samsung,MZ7TE128HMGR-000L1 128GB,664,62.7,1717,https://ssd.userbenchmark.com/SpeedTest/9061/SAMSUNG-MZ7TE128HMGR-000L1
SSD,MZ-7PC128B/WW,Samsung,830 128GB,665,62.7,16540,https://ssd.userbenchmark.com/Samsung-830-128GB/Rating/1926
SSD,TRN100-25SAT3-960G,OCZ,Trion 100 960GB,666,62.7,538,https://ssd.userbenchmark.com/SpeedTest/34219/OCZ-TRION100
SSD,RVD3-FHPX4-240G,OCZ,RevoDrive 3 PCIe 240GB,667,62.6,424,https://ssd.userbenchmark.com/SpeedTest/1346/OCZ-REVODRIVE3
SSD,PP240GS25SSDR,Patriot,Pyro 240GB,668,62.6,324,https://ssd.userbenchmark.com/SpeedTest/9501/Patriot-Pyro-SSD
SSD,TRN100-25SAT3-120G,OCZ,Trion 100 120GB,669,62.6,1859,https://ssd.userbenchmark.com/SpeedTest/32000/OCZ-TRION100
SSD,SA400S37/240G,Kingston,A400 240GB,670,62.5,40027,https://ssd.userbenchmark.com/Kingston-A400-240GB/Rating/3953
SSD,SHFS37A/120G,HyperX,Fury 120GB,671,62.5,3114,https://ssd.userbenchmark.com/HyperX-Fury-120GB/Rating/2586
SSD,SDSSDHP-064-G25,SanDisk,Ultra Plus 64GB,672,62.5,669,https://ssd.userbenchmark.com/SpeedTest/6401/SanDisk-SDSSDHP064G
SSD,SSDMCEAC180B301,Intel,525 Series mSATA 180GB,673,62.4,30,https://ssd.userbenchmark.com/SpeedTest/14110/INTEL-SSDMCEAC180B3
SSD,TRN100-25SAT3-480G,OCZ,Trion 100 480GB,674,62.4,949,https://ssd.userbenchmark.com/SpeedTest/32318/OCZ-TRION100
SSD,THNSNS128GMCP,Toshiba,THNSNS Series mSATA PCI-E 128GB ,675,62.4,422,https://ssd.userbenchmark.com/SpeedTest/3823/TOSHIBA-THNSNS128GMCP
SSD,TL100-25SAT3-240G,Toshiba,OCZ TL100 240GB,676,62.4,4046,https://ssd.userbenchmark.com/SpeedTest/182236/TOSHIBA-TL100
SSD,,OCZ,VERTEX2 240GB,677,62.2,7,https://ssd.userbenchmark.com/SpeedTest/127/OCZ-VERTEX2
SSD,,Samsung,MZ7TD512HAGM-000L1 512GB,678,62.1,335,https://ssd.userbenchmark.com/SpeedTest/3479/SAMSUNG-MZ7TD512HAGM-000L1
SSD,SV300S37A/240G,Kingston,SSDNow V300 240GB,679,62.1,74365,https://ssd.userbenchmark.com/Kingston-SSDNow-V300-240GB/Rating/1817
SSD,SSDSC2BB120G4,Intel,S3500 Series 120GB,680,62,206,https://ssd.userbenchmark.com/SpeedTest/10755/INTEL-SSDSC2BB120G4
SSD,,Sandisk,SD5SG2256G1052E 256GB,681,62,346,https://ssd.userbenchmark.com/SpeedTest/2816/SanDisk-SD5SG2256G1052E
SSD,,Apple,SM256E 251GB,682,61.8,425,https://ssd.userbenchmark.com/SpeedTest/1438/APPLE-SSD-SM256E
SSD,,Mushkin,MKNSSDCR120GB-MX 120GB,683,61.8,129,https://ssd.userbenchmark.com/SpeedTest/1448/MKNSSDCR120GB-MX
SSD,,Adata,SX910 128GB,684,61.7,222,https://ssd.userbenchmark.com/SpeedTest/444/ADATA-SX910
SSD,SDSSDA-960G-G25,SanDisk,SSD Plus 960GB,685,61.6,750,https://ssd.userbenchmark.com/SpeedTest/206516/SanDisk-SDSSDA960G
SSD,SDSSDA-960G-G26,SanDisk,SSD Plus 960GB,685,61.6,750,https://ssd.userbenchmark.com/SpeedTest/206516/SanDisk-SDSSDA960G
SSD,MZ-7TD120BW,Samsung,840 120GB,686,61.6,22223,https://ssd.userbenchmark.com/Samsung-840-120GB/Rating/2263
SSD,,Adata,SX300 256GB,687,61.5,74,https://ssd.userbenchmark.com/SpeedTest/3900/ADATA-SX300
SSD,SD8SBAT-128G-1122,SanDisk,Z400s 128GB,688,61.5,4507,https://ssd.userbenchmark.com/SpeedTest/34216/SanDisk-SD8SBAT128G1122
SSD,AS511S3-120GM-C,Adata,S511 120GB,689,61.5,360,https://ssd.userbenchmark.com/SpeedTest/4509/ADATA-SSD-S511-120GB
SSD,,Samsung,MZ7TD256HAFV-000L7 256GB,690,61.4,2823,https://ssd.userbenchmark.com/SpeedTest/2342/SAMSUNG-MZ7TD256HAFV-000L7
SSD,,Apple,SM768E 751GB,691,61.4,105,https://ssd.userbenchmark.com/SpeedTest/4350/APPLE-SSD-SM768E
SSD,MZ7PC128HAFU,Samsung,PM830 128GB,692,61.3,4899,https://ssd.userbenchmark.com/SpeedTest/3368/SAMSUNG-MZ7PC128HAFU-000H1
SSD,TS128GSSD720,Transcend,SSD720 128GB,693,61.3,260,https://ssd.userbenchmark.com/SpeedTest/8724/TS128GSSD720
SSD,PB240GS25SSDR,Patriot,Blaze 240GB,694,61.1,644,https://ssd.userbenchmark.com/SpeedTest/19971/Patriot-Blaze
SSD,,Kingston,SVP100S296G 96GB,695,61,4,https://ssd.userbenchmark.com/SpeedTest/2336/KINGSTON-SVP100S296G
SSD,,,HFS256G3AMNB-2200A 256GB,696,61,853,https://ssd.userbenchmark.com/SpeedTest/4739/HFS256G3AMNB-2200A
SSD,,Samsung,MZMTE256HMHP-000L1 256GB,697,61,680,https://ssd.userbenchmark.com/SpeedTest/12653/SAMSUNG-MZMTE256HMHP-000L1
SSD,SA400S37/120G,Kingston,A400 120GB,698,60.9,36622,https://ssd.userbenchmark.com/SpeedTest/229920/KINGSTON-SA400S37120G
SSD,SDSSDA-240G-G25,SanDisk,SSD Plus 240GB,699,60.7,56711,https://ssd.userbenchmark.com/SpeedTest/25612/SanDisk-SDSSDA240G
SSD,SDSSDA-240G-G26,SanDisk,SSD Plus 240GB,699,60.7,56711,https://ssd.userbenchmark.com/SpeedTest/25612/SanDisk-SDSSDA240G
SSD,CT120BX500SSD1,Crucial,BX500 120GB,700,60.6,2801,https://ssd.userbenchmark.com/SpeedTest/576784/CT120BX500SSD1
SSD,PPSE120GS25SSDR,Patriot,Pyro SE 120GB,701,60.6,252,https://ssd.userbenchmark.com/Patriot-Pyro-SE-120GB/Rating/2233
SSD,SSDSC2CW480A3,Intel,520 Series 480GB,702,60.6,696,https://ssd.userbenchmark.com/SpeedTest/9939/INTEL-SSDSC2CW480A3
SSD,,Liteonit,DMT-80 11GB,703,60.5,517,https://ssd.userbenchmark.com/SpeedTest/5740/LITEONIT-DMT-80
SSD,,Apple,SD512E 500GB,704,60.5,132,https://ssd.userbenchmark.com/SpeedTest/6934/APPLE-SSD-SD512E
SSD,,Mushkin,MKNSSDAT240GB-DX 240GB,705,60.2,104,https://ssd.userbenchmark.com/SpeedTest/85/MKNSSDAT240GB-DX
SSD,,Samsung,MZMTE256HMHP-000MV 256GB,706,60.2,1319,https://ssd.userbenchmark.com/SpeedTest/12210/SAMSUNG-MZMTE256HMHP-000MV
SSD,CT256M4SSD2,Crucial,M4 256GB,707,60.1,8763,https://ssd.userbenchmark.com/Crucial-M4-256GB/Rating/372
SSD,SSDSCKGF180A4L,Intel,SSD Pro 1500 Series 180GB,708,60.1,117,https://ssd.userbenchmark.com/SpeedTest/6511/INTEL-SSDSCKGF180A4L
SSD,CT120M500SSD3,Crucial,M500 mSATA 120GB,709,60.1,561,https://ssd.userbenchmark.com/SpeedTest/6146/Crucial-CT120M500SSD3
SSD,,Goodram,C40 240GB,710,59.6,305,https://ssd.userbenchmark.com/SpeedTest/13085/GOODRAM-C40
SSD,CT128M4SSD2,Crucial,M4 128GB,711,59.6,16710,https://ssd.userbenchmark.com/Crucial-M4-128GB/Rating/1929
SSD,,Samsung,MZNTD512HAGL-000L1 512GB,712,59.5,106,https://ssd.userbenchmark.com/SpeedTest/6200/SAMSUNG-MZNTD512HAGL-000L1
SSD,,Samsung,MZMTE256HMHP-000SO 256GB,713,59.4,20,https://ssd.userbenchmark.com/SpeedTest/12855/SAMSUNG-MZMTE256HMHP-000SO
SSD,,Apple,SM128E 121GB,714,59.4,124,https://ssd.userbenchmark.com/SpeedTest/8955/APPLE-SSD-SM128E
SSD,SSDSC2BW480H601,Intel,535 Series 480GB,715,59.3,1451,https://ssd.userbenchmark.com/SpeedTest/29709/INTEL-SSDSC2BW480H6
SSD,,OCZ,VERTEX3 60GB,716,59.3,1855,https://ssd.userbenchmark.com/SpeedTest/1912/OCZ-VERTEX3
SSD,SH103S3/480G,Kingston,HyperX 3K 480GB,717,59.2,912,https://ssd.userbenchmark.com/SpeedTest/8665/KINGSTON-KINGSTON-SH103S3
SSD,,Samsung,MZMTD512HAGL-00000 512GB,718,59.1,311,https://ssd.userbenchmark.com/SpeedTest/298/SAMSUNG-MZMTD512HAGL-00000
SSD,,Mushkin,MKNSSDAT120GB-DX 120GB,719,58.9,165,https://ssd.userbenchmark.com/SpeedTest/6436/MKNSSDAT120GB-DX
SSD,,Kingston,SKC100S3120G 120GB,720,58.7,139,https://ssd.userbenchmark.com/SpeedTest/5074/KINGSTON-SKC100S3120G
SSD,,Samsung,PM841 2.5" 256GB,721,58.7,537,https://ssd.userbenchmark.com/SpeedTest/5077/SAMSUNG-SSD-PM841-25--7
SSD,,OCZ,VERTEX3 90GB,722,58.7,591,https://ssd.userbenchmark.com/SpeedTest/1586/OCZ-VERTEX3
SSD,SD6SB1M-064G,SanDisk,X110 64GB,723,58.4,416,https://ssd.userbenchmark.com/SpeedTest/8361/SanDisk-SD6SB1M064G
SSD,CSSD-F480GBGS-BK,Corsair,Force GS 480GB,724,58.4,282,https://ssd.userbenchmark.com/SpeedTest/7580/Corsair-Force-GS
SSD,SKC300S37A/60G,Kingston,SSDNow KC300 60GB,725,58.4,356,https://ssd.userbenchmark.com/SpeedTest/8566/KINGSTON-SKC300S37A60G
SSD,SD8SNAT-128G,SanDisk,X400s SATA M.2 128GB,726,58.2,21,https://ssd.userbenchmark.com/SpeedTest/33396/SanDisk-SD8SNAT128G
SSD,CSSD-F90GBGT-BK,Corsair,Force GT 90GB,727,58.2,474,https://ssd.userbenchmark.com/SpeedTest/2377/Corsair-Force-GT
SSD,TL100-25SAT3-120G,Toshiba,OCZ TL100 120GB,728,58.1,957,https://ssd.userbenchmark.com/SpeedTest/184159/TOSHIBA-TL100
SSD,TS128GMSA340,Transcend,MSA340 mSATA 128GB,729,58.1,12,https://ssd.userbenchmark.com/SpeedTest/20186/TS128GMSA340
SSD,CT256M4SSD3,Crucial,M4 256GB mSATA,730,57.9,18,https://ssd.userbenchmark.com/SpeedTest/5098/M4-CT256-M4-CT256M4SSD3
SSD,,Adata,SP600 64GB,731,57.9,551,https://ssd.userbenchmark.com/SpeedTest/6806/ADATA-SP600
SSD,SSDMCEAC120B301,Intel,525 Series mSATA 120GB,732,57.9,415,https://ssd.userbenchmark.com/SpeedTest/5314/INTEL-SSDMCEAC120B3
SSD,VTX3-25SAT3-480G,OCZ,Vertex 3 480GB,733,57.7,95,https://ssd.userbenchmark.com/SpeedTest/4908/OCZ-VERTEX3
SSD,CSSD-F60GBGT-BK,Corsair,Force GT 60GB,734,57.6,1033,https://ssd.userbenchmark.com/SpeedTest/1231/Corsair-Force-GT
SSD,,Intel,510 Series 250GB,735,57.5,377,https://ssd.userbenchmark.com/SpeedTest/2447/INTEL-SSDSC2MH250A2
SSD,,Spcc,Solid State Disk 120GB,736,57.3,8975,https://ssd.userbenchmark.com/SpeedTest/12061/SPCC-Solid-State-Disk
SSD,ASX900S3-512GM-C,Adata,XPG SX900 512GB,737,57.2,782,https://ssd.userbenchmark.com/SpeedTest/5993/ADATA-SX900
SSD,,Kingston,RBU-SMS100S3128GA 128GB,738,57.1,200,https://ssd.userbenchmark.com/SpeedTest/10832/KINGSTON-RBU-SMS100S3128GA
SSD,SDSSDA-120G-G25,SanDisk,SSD Plus 120GB,739,56.8,40544,https://ssd.userbenchmark.com/SpeedTest/24452/SanDisk-SDSSDA120G
SSD,SDSSDA-120G-G26,SanDisk,SSD Plus 120GB,739,56.8,40544,https://ssd.userbenchmark.com/SpeedTest/24452/SanDisk-SDSSDA120G
SSD,SDSSDX-480G-G25,SanDisk,Extreme 480GB,740,56.7,560,https://ssd.userbenchmark.com/SpeedTest/9517/SanDisk-SDSSDX48
SSD,SSDSC2CT060A3,Intel,330 Series 60GB,741,56.7,1023,https://ssd.userbenchmark.com/SpeedTest/2796/INTEL-SSDSC2CT060A3
SSD,,Toshiba,THNSNS064GMCP 64GB,742,56.7,44,https://ssd.userbenchmark.com/SpeedTest/11198/TOSHIBA-THNSNS064GMCP
SSD,,PNY,XLR8 Pro 480GB,743,56.6,10,https://ssd.userbenchmark.com/SpeedTest/23219/SSD2SC480GC4DA16T-T
SSD,SSDSCMMW240A3L,Intel,521 Series 240GB,744,56.5,310,https://ssd.userbenchmark.com/SpeedTest/6283/INTEL-SSDSCMMW240A3L
SSD,2DP98AA#ABC,HP,S700 250GB,745,56.4,822,https://ssd.userbenchmark.com/SpeedTest/332066/HP-SSD-S700-250GB
SSD,SKC300S37A/480G,Kingston,SSDNow KC300 480GB,746,56.2,306,https://ssd.userbenchmark.com/SpeedTest/13063/KINGSTON-SKC300S37A480G
SSD,,Samsung,MZNTD256HAGL-00000 256GB,747,56.2,668,https://ssd.userbenchmark.com/SpeedTest/396/SAMSUNG-MZNTD256HAGL-00000
SSD,SH103S3/90G,Kingston,HyperX 3K 90GB,748,56.2,253,https://ssd.userbenchmark.com/SpeedTest/3217/KINGSTON-SH103S390G
SSD,,PNY,SSD2SC120G5LC709B121-510 120GB,749,56,185,https://ssd.userbenchmark.com/SpeedTest/11896/SSD2SC120G5LC709B121-510
SSD,SV310S37A/960G,Kingston,SSDNow V310 960GB,750,56,76,https://ssd.userbenchmark.com/SpeedTest/15065/KINGSTON-SV310S37A960G
SSD,,Intel,SSDMCEAW120A4 120GB,751,56,104,https://ssd.userbenchmark.com/SpeedTest/8790/INTEL-SSDMCEAW120A4
SSD,,Samsung,MZMPC256HBGJ-000H1 256GB,752,56,285,https://ssd.userbenchmark.com/SpeedTest/2935/SAMSUNG-MZMPC256HBGJ-000H1
SSD,,Samsung,PM830 64GB,753,56,23,https://ssd.userbenchmark.com/SpeedTest/3969/SAMSUNG-SSD-PM83
SSD,CSSD-F480GBGT-BK,Corsair,Force GT 480GB,754,55.8,142,https://ssd.userbenchmark.com/SpeedTest/12025/Corsair-Force-GT
SSD,SSDSC2CW060A3,Intel,520 Series 60GB,755,55.8,610,https://ssd.userbenchmark.com/SpeedTest/7251/INTEL-SSDSC2CW060A3
SSD,,Liteonit,LMT-19nmBGA-64G 64GB,756,55.7,89,https://ssd.userbenchmark.com/SpeedTest/7220/LITEONIT-LMT-19nmBGA-64G
SSD,ASP900S3-064GM-C,Adata,SP900 64GB,757,55.6,232,https://ssd.userbenchmark.com/SpeedTest/1593/ADATA-SP900
SSD,SSDSC2BF120A5,Intel,SSD Pro 2500 Series 120GB,758,55.6,37,https://ssd.userbenchmark.com/SpeedTest/23404/INTEL-SSDSC2BF120A5
SSD,SSDSC2BF120H501,Intel,SSD Pro 2500 Series 120GB,758,55.6,37,https://ssd.userbenchmark.com/SpeedTest/23404/INTEL-SSDSC2BF120A5
SSD,CSSD-F360GBGS-BK,Corsair,Force GS 360GB,759,55.5,272,https://ssd.userbenchmark.com/SpeedTest/6890/Corsair-Force-GS
SSD,CSSD-N64GB3-BK,Corsair,Neutron 64GB,760,55.3,135,https://ssd.userbenchmark.com/SpeedTest/4447/Corsair-Neutron-SSD
SSD,,Team,XS3 SSD 120GB,761,55.2,135,https://ssd.userbenchmark.com/SpeedTest/7195/TEAM-XS3--SSD
SSD,MKNSSDCR480GB-DX,Mushkin,Chronos Deluxe 480GB,762,55.2,64,https://ssd.userbenchmark.com/SpeedTest/7111/MKNSSDCR480GB-DX
SSD,,Adata,SX300 128GB,763,55.2,171,https://ssd.userbenchmark.com/SpeedTest/4472/ADATA-SX300
SSD,,Intel,SSDSC2CT080A4 80GB,764,55.2,194,https://ssd.userbenchmark.com/SpeedTest/6435/INTEL-SSDSC2CT080A4
SSD,,Samsung,MZMPC128HBFU-000L1 128GB,765,55,869,https://ssd.userbenchmark.com/SpeedTest/157/SAMSUNG-MZMPC128HBFU-000L1
SSD,WDS240G1G0A,WD,Green 240GB (2016),766,54.9,8175,https://ssd.userbenchmark.com/SpeedTest/204096/WDC-WDS240G1G0A-00SS50
SSD,CSSD-F60GBLS,Corsair,Force LS 60GB,767,54.7,1661,https://ssd.userbenchmark.com/SpeedTest/4499/Corsair-Force-LS-SSD
SSD,C400-MTFDDAK128MAM,Micron,C400 RealSSD 128GB,768,54.6,3921,https://ssd.userbenchmark.com/SpeedTest/4661/C400-MTFDDAK128MAM
SSD,C400-MTFDDAK256MAM,Micron,C400 RealSSD 256GB,769,54.6,3698,https://ssd.userbenchmark.com/SpeedTest/5949/C400-MTFDDAK256MAM
SSD,,Samsung,MZ7TD128HAFV-000L1 128GB,770,54.3,1316,https://ssd.userbenchmark.com/SpeedTest/2753/SAMSUNG-MZ7TD128HAFV-000L1
SSD,CT064M4SSD2,Crucial,M4 64GB,771,54,4051,https://ssd.userbenchmark.com/SpeedTest/1215/M4-CT064M4SSD2
SSD,WDS120G1G0B,WD,Green SATA M.2 120GB,772,53.9,3362,https://ssd.userbenchmark.com/SpeedTest/203345/WDC-WDS120G1G0B-00RC30
SSD,TS64GSSD370,Transcend,SSD370 64GB,773,53.8,205,https://ssd.userbenchmark.com/SpeedTest/17734/TS64GSSD370
SSD,CT128M4SSD3,Crucial,M4 128GB mSATA,774,53.7,249,https://ssd.userbenchmark.com/SpeedTest/6566/M4-CT128M4SSD3
SSD,MKNSSDEC120GB,Mushkin,ECO2 120GB,775,53.7,339,https://ssd.userbenchmark.com/SpeedTest/24915/MKNSSDEC120GB
SSD,CTFDDAC256MAG,Crucial,RealSSD C300 256GB,776,53.7,460,https://ssd.userbenchmark.com/Crucial-RealSSD-C300-256GB/Rating/370
SSD,,Samsung,MZMTD256HAGM-000L1 256GB,777,53.4,679,https://ssd.userbenchmark.com/SpeedTest/505/SAMSUNG-MZMTD256HAGM-000L1
SSD,SV300S37A/120G,Kingston,SSDNow V300 120GB,778,53.4,173489,https://ssd.userbenchmark.com/Kingston-SSDNow-V300-120GB/Rating/1892
SSD,TS128GMSA720,Transcend,MSA720 mSATA 128GB,779,53.2,92,https://ssd.userbenchmark.com/SpeedTest/18688/TS128GMSA720
SSD,AGT3-25SAT3-240G,OCZ,Agility 3 240GB,780,53.2,5281,https://ssd.userbenchmark.com/OCZ-Agility-3-240GB/Rating/369
SSD,,PNY,SSD2SC240G726A104-474-27753 240GB,781,53,43,https://ssd.userbenchmark.com/SpeedTest/5288/SSD2SC240G726A104-474-27753
SSD,TS64GMSA370,Transcend,MSA370 mSATA 64GB,782,53,62,https://ssd.userbenchmark.com/SpeedTest/23905/TS64GMSA370
SSD,WDS240G1G0B,WD,Green SATA M.2 240GB,783,52.9,2648,https://ssd.userbenchmark.com/SpeedTest/211712/WDC-WDS240G1G0B-00RC30
SSD,ASX900S3-64GM-C,Adata,XPG SX900 64GB,784,52.9,385,https://ssd.userbenchmark.com/SpeedTest/3799/ADATA-SX900
SSD,MZMTE128HMGR-00000,Samsung,PM851 mSATA 128GB,785,52.8,1344,https://ssd.userbenchmark.com/SpeedTest/13404/SAMSUNG-MZMTE128HMGR-000
SSD,SSDSC2MH120A2,Intel,510 Series 120GB,786,52.8,1100,https://ssd.userbenchmark.com/SpeedTest/1357/INTEL-SSDSC2MH120A2
SSD,,Adata,XM11 128GB,787,52.6,99,https://ssd.userbenchmark.com/SpeedTest/6599/ADATA-XM11-128GB
SSD,MZ-7PC064B/WW,Samsung,830 64GB,788,52.6,1717,https://ssd.userbenchmark.com/SpeedTest/1525/SAMSUNG-SSD-830-Series
SSD,CSSD-F240GB3-BK,Corsair,Force 3 240GB,789,52.4,2969,https://ssd.userbenchmark.com/Corsair-Force-3-240GB/Rating/1454
SSD,,Team,L3 SSD 120GB,790,52.3,538,https://ssd.userbenchmark.com/SpeedTest/9314/TEAM-L3-SSD-120GB
SSD,,Samsung,PM830 mSATA 128GB,791,52.2,404,https://ssd.userbenchmark.com/SpeedTest/5211/SAMSUNG-SSD-PM830-mSATA-128GB
SSD,,Crucial,C300-CTFDDAC128MAG 128GB,792,52.2,1106,https://ssd.userbenchmark.com/SpeedTest/3591/C300-CTFDDAC128MAG
SSD,WDS120G1G0A,WD,Green 120GB (2016),793,52.1,9817,https://ssd.userbenchmark.com/SpeedTest/201586/WDC-WDS120G1G0A-00SS50
SSD,CSSD-F120GBLS,Corsair,Force LS 120GB,794,52.1,4579,https://ssd.userbenchmark.com/SpeedTest/5526/Corsair-Force-LS-SSD
SSD,SD6SF1M-064G-1022,SanDisk,X110 mSATA 64GB,795,52,13,https://ssd.userbenchmark.com/SpeedTest/15608/SanDisk-SD6SF1M064G1022
SSD,SSD9SC240GMDA-RB,PNY,XLR8 240GB,796,52,386,https://ssd.userbenchmark.com/SpeedTest/4356/SSD2SC240GC2DH16T-T
SSD,SSD2SC240GC2DH16T,PNY,XLR8 240GB,796,52,386,https://ssd.userbenchmark.com/SpeedTest/4356/SSD2SC240GC2DH16T-T
SSD,SDSSDA-480G-G25,SanDisk,SSD Plus 480GB,797,52,6809,https://ssd.userbenchmark.com/SpeedTest/131770/SanDisk-SDSSDA480G
SSD,SDSSDA-480G-G26,SanDisk,SSD Plus 480GB,797,52,6809,https://ssd.userbenchmark.com/SpeedTest/131770/SanDisk-SDSSDA480G
SSD,SSDSCMMW180A3L,Intel,521 Series 180GB,798,52,192,https://ssd.userbenchmark.com/SpeedTest/11361/INTEL-SSDSCMMW180A3L
SSD,SV300S37A/480G,Kingston,SSDNow V300 480GB,799,51.9,7368,https://ssd.userbenchmark.com/Kingston-SSDNow-V300-480GB/Rating/3480
SSD,PP120GS25SSDR,Patriot,Pyro 120GB,800,51.7,133,https://ssd.userbenchmark.com/Patriot-Pyro-120GB/Rating/2234
SSD,,Kingston,SS200S330G 30GB,801,51.7,98,https://ssd.userbenchmark.com/SpeedTest/8275/KINGSTON-SS200S330G
SSD,MTFDDAT256MAM-1K2,Micron,C400 RealSSD mSATA 256GB,802,51.6,264,https://ssd.userbenchmark.com/SpeedTest/4639/MTFDDAT256MAM-1K2
SSD,SV300S37A/60G,Kingston,SSDNow V300 60GB,803,50.7,12224,https://ssd.userbenchmark.com/SpeedTest/1905/KINGSTON-SV300S37A60G
SSD,SMS200S3/60G,Kingston,SSDNow mS200 mSATA 60GB,804,50.6,234,https://ssd.userbenchmark.com/SpeedTest/5751/KINGSTON-SMS200S360G
SSD,,Samsung,PM830 mSATA 64GB,805,50.5,152,https://ssd.userbenchmark.com/SpeedTest/4586/SAMSUNG-SSD-PM830-mSATA-64GB
SSD,MKNSSDCR60GB-DX,Mushkin,Chronos Deluxe 60GB,806,50.5,65,https://ssd.userbenchmark.com/SpeedTest/5641/MKNSSDCR60GB-DX
SSD,,PNY,SSD2SC120G3LC726B104-370P 120GB,807,50.3,43,https://ssd.userbenchmark.com/SpeedTest/8341/SSD2SC120G3LC726B104-370P
SSD,,Liteonit,LMS-32L6M mSATA 32GB,808,50.1,157,https://ssd.userbenchmark.com/SpeedTest/5079/LITEONIT-LMS-32L6M-mSATA-32GB
SSD,,Adata,XM11 128GB,809,49.7,119,https://ssd.userbenchmark.com/SpeedTest/8415/ADATA-XM11-128GB
SSD,2DP97AA#ABC,HP,S700 120GB,810,49.6,845,https://ssd.userbenchmark.com/SpeedTest/307263/HP-SSD-S700-120GB
SSD,,Liteonit,LAT-256M2S 256GB,811,49.2,294,https://ssd.userbenchmark.com/SpeedTest/8201/LITEONIT-LAT-256M2S
SSD,MTFDDAT128MAM-1J2,Micron,C400 RealSSD mSATA 128GB,812,48.7,415,https://ssd.userbenchmark.com/SpeedTest/6355/MTFDDAT128MAM-1J2
SSD,MKNSSDCR480GB,Mushkin,Chronos 480GB,813,48.6,155,https://ssd.userbenchmark.com/SpeedTest/2434/MKNSSDCR480GB
SSD,,Samsung,MZMTD128HAFV-000L1 128GB,814,48.5,1138,https://ssd.userbenchmark.com/SpeedTest/3377/SAMSUNG-MZMTD128HAFV-000L1
SSD,,Samsung,MZMPC064HBDR-000L1 64GB,815,48.4,71,https://ssd.userbenchmark.com/SpeedTest/5687/SAMSUNG-MZMPC064HBDR-000L1
SSD,TS64GSSD340,Transcend,SSD340 64GB,816,48.3,122,https://ssd.userbenchmark.com/SpeedTest/10576/TS64GSSD-340
SSD,CSSD-F120GB3-BK,Corsair,Force 3 120GB,817,48.3,11783,https://ssd.userbenchmark.com/Corsair-Force-3-120GB/Rating/2243
SSD,,Samsung,MZNTD128HAGM-00000 128GB,818,47.8,559,https://ssd.userbenchmark.com/SpeedTest/4106/SAMSUNG-MZNTD128HAGM-00000
SSD,AGT3-25SAT3-120G,OCZ,Agility 3 120GB,819,47.7,20181,https://ssd.userbenchmark.com/OCZ-Agility-3-120GB/Rating/2262
SSD,,Crucial,C300-CTFDDAC128M 128GB,820,47.7,229,https://ssd.userbenchmark.com/SpeedTest/2610/C300-CTFDDAC128M
SSD,AS511S3-60GM-C,Adata,S511 60GB,821,47.5,18,https://ssd.userbenchmark.com/SpeedTest/5776/ADATA-SS-D-S511-60GB
